#trait_category	trait	trait_name	family	geno	covar	geno_covar	geno_delta	n_variables	WB_test_P	is_significant_in_WB
Diffusion_brain_MRI	INI25059	Mean FA in body of corpus callosum on FA skeleton	gaussian	0.014632514017969	0.0781145917356133	0.0929064455445437	0.0147918538089305	754	0.338267709086424	FALSE
Diffusion_brain_MRI	INI25651	WA ICVF in tract acoustic radiation (R)	gaussian	0.028098248662642	0.0295758940569489	0.0575138415998162	0.0279379475428673	979	0.338702556276536	FALSE
Blood_assays	INI23032	L1 antigen for Human Papillomavirus type-18	gaussian	0.000330129856936386	0.000772508716144089	3.94297258927e-05	-0.000733078990251389	43	0.339678646665487	FALSE
Diffusion_brain_MRI	INI25062	Mean FA in corticospinal tract on FA skeleton (R)	gaussian	0.00380777144476604	0.0797673437102473	0.0837842205880995	0.0040168768778522	342	0.340296339409996	FALSE
Disease_outcome	HC254	Uterine polyps	binomial	0.515878301729156	0.780102002231618	0.779976553003222	-0.000125449228396635	7	0.341682881453932	FALSE
T1_structural_brain_MRI	INI25887	Vol. of grey matter in Hippocampus (R)	gaussian	0.0371290463229708	0.173780979768349	0.207075183192069	0.0332942034237208	1336	0.341998101979862	FALSE
Diffusion_brain_MRI	INI25674	WA ICVF in tract superior thalamic radiation (R)	gaussian	0.0379776225979165	0.0799838340724125	0.117692707888286	0.0377088738158738	1474	0.342315735539559	FALSE
DXA_assessment	INI23254	Arm lean mass (R)	gaussian	0.000673051371143966	0.735305039006525	0.729945296998898	-0.0053597420076269	169	0.343034992558851	FALSE
Mental_health	INI20515	Recent trouble relaxing	gaussian	6.40454304269757e-05	0.0220660629266709	0.0220989618494386	3.28989227676747e-05	93	0.343708681452173	FALSE
Eye_measures	INI5201	LogMAR, final (R)	gaussian	0.000822843694580058	0.0347201208032638	0.0351578486994648	0.000437727896201029	1	0.345060067464541	FALSE
Diffusion_brain_MRI	INI25508	WA FA in tract posterior thalamic radiation (R)	gaussian	0.0103670633279694	0.0470001458777622	0.058005621216199	0.0110054753384369	1279	0.345936312233309	FALSE
Disease_outcome	HC366	Allergy/hypersensitivity/anaphylaxis	binomial	0.489583464823004	0.586518357411496	0.585805100062568	-0.000713257348928464	1	0.346360696245918	FALSE
Lifestyle_and_environment	INI1279	Exposure to tobacco smoke outside home	gaussian	4.04369837532527e-05	0.00403071317186088	0.00404741064193268	1.66974700718013e-05	104	0.346670878060999	FALSE
Diffusion_brain_MRI	INI25625	WA L3 in tract anterior thalamic radiation (L)	gaussian	0.00599914133583905	0.195299214217189	0.201725424806852	0.00642621058966325	200	0.346825565154574	FALSE
Diffusion_brain_MRI	INI25500	WA FA in tract inferior fronto-occipital fasciculus (L)	gaussian	0.0158133320182166	0.0631639204024084	0.0790527812687563	0.015888860866348	597	0.347777233500402	FALSE
DXA_assessment	INI23267	Leg lean mass (L)	gaussian	0.00863963685462858	0.625689752803685	0.625504416630563	-0.000185336173121997	8	0.348001795849422	FALSE
Disease_outcome	HC1013	TTE pneumonia due to haemophilus influenzae	binomial	0.388907721979082	0.629699577182628	0.623458942214957	-0.0062406349676708	3	0.348677333951921	FALSE
Lifestyle_and_environment	BIN_FC30002654	Non-butter spread type: Olive oil based spread (eg: Bertolli)	binomial	0.502495034569867	0.53038832266297	0.530479776259321	9.14535963509877e-05	3	0.349651311022107	FALSE
Blood_assays	INI23040	VacA antigen for Helicobacter pylori	gaussian	0.000339389045152858	0.000518368811959763	0.000706541617994247	0.000188172806034485	4	0.350147085967984	FALSE
Diffusion_brain_MRI	INI25713	WA ISOVF in tract corticospinal tract (R)	gaussian	0.000927092799197418	0.0318173300364898	0.0326692715195913	0.000851941483101505	82	0.352089102304039	FALSE
Diffusion_brain_MRI	INI25103	Mean FA in tapetum on FA skeleton (L)	gaussian	0.0163153858764854	0.033054926138052	0.0490866431684847	0.0160317170304326	1202	0.352252716072045	FALSE
DXA_assessment	INI23285	Trunk lean mass	gaussian	0.00196086577905579	0.663049576528872	0.658855913376801	-0.00419366315207148	10	0.353126595621156	FALSE
Diffusion_brain_MRI	INI25669	WA ICVF in tract posterior thalamic radiation (L)	gaussian	0.0340441819913504	0.0761469277132801	0.110739166231664	0.0345922385183837	1264	0.355257709777555	FALSE
Disease_outcome	HC93	Dry eyes	binomial	0.477590082137924	0.664495001114806	0.659697000668986	-0.00479800044581991	23	0.355842363507983	FALSE
Diffusion_brain_MRI	INI25668	WA ICVF in tract medial lemniscus (R)	gaussian	0.00965898851031205	0.0576186020625663	0.0672155685338882	0.00959696647132185	600	0.356413029232314	FALSE
cancer	cancer1068	Sarcoma/fibrosarcoma	binomial	0.550980293505298	0.519064379472099	0.529658918814113	0.0105945393420138	6	0.357423225125168	FALSE
Mental_health	BIN_FC40020525	Often Able to pay rent/mortgage as an adult	binomial	0.507411807039108	0.54885181707812	0.548866391803068	1.45747249481465e-05	1	0.358159108541801	FALSE
DXA_assessment	INI23220	Arm BMC (bone mineral content) (L)	gaussian	7.88926200864974e-05	0.711695023242395	0.710956431118704	-0.000738592123691206	16	0.358585956554881	FALSE
Diffusion_brain_MRI	INI25464	Mean ISOVF in superior corona radiata on FA skeleton (R)	gaussian	0.00416855493854889	0.0968612713673706	0.100237763193161	0.00337649182578996	392	0.359088704424352	FALSE
Diffusion_brain_MRI	INI25474	Mean ISOVF in cingulum cingulate gyrus on FA skeleton (R)	gaussian	0.011147031669429	0.00535768666810228	0.0141436295611839	0.00878594289308158	157	0.35920929604281	FALSE
Blood_assays	INI23019	NS3 antigen for Hepatitis C Virus	gaussian	0.00061924697195688	0.000526608279518072	0.000530244664822306	3.6363853042347e-06	1	0.359710070332657	FALSE
T1_structural_brain_MRI	INI25803	Vol. of grey matter in Middle Temporal Gyrus, anterior division (R)	gaussian	2.76921261468492e-05	0.0894710647334682	0.0866068627300296	-0.00286420200343859	330	0.359806716057744	FALSE
Mental_health	BIN20534	Sleeping too much	binomial	0.505954778027266	0.576816031732831	0.576956148110067	0.000140116377236432	1	0.360429270187802	FALSE
DXA_assessment	INI23224	Arms BMC (bone mineral content)	gaussian	1.73168098513607e-05	0.723149109536267	0.723022055746509	-0.000127053789757858	15	0.362567727710862	FALSE
Cognitive_function	BIN_FC10020181	FI9 : concept interpolation	binomial	0.493429615705932	0.540275271512113	0.540031954887218	-0.000243316624895074	1	0.362820725992675	FALSE
Heart_MRI	INI22425	Cardiac index	gaussian	0.000531905508281916	0.0162324723191409	0.016450272425483	0.000217800106342102	7	0.363468012722723	FALSE
Disease_outcome	HC146	Pleural effusion	binomial	0.506436589590975	0.650950541118108	0.650977632165749	2.70910476403152e-05	2	0.363566868811925	FALSE
Susceptibility_weighted_brain_MRI	INI25034	Median T2star in hippocampus (L)	gaussian	0.000336148545988234	0.0244972632803265	0.0246565388959164	0.000159275615589975	11	0.363747231776982	FALSE
Disease_outcome	HC385	Peripheral vascular disease	binomial	0.510677802566795	0.649959046630227	0.649810024077227	-0.000149022552999423	42	0.363777108586239	FALSE
Mental_health	BIN_FC20020522	Rarely Been in a confiding relationship as an adult	binomial	0.491319893188014	0.517556222223265	0.516678771402975	-0.00087745082029056	4	0.364293195651657	FALSE
Susceptibility_weighted_brain_MRI	INI25027	Median T2star in thalamus (R)	gaussian	0.00414995810633403	0.0212917943374734	0.0253806697705477	0.00408887543307432	114	0.365041760256269	FALSE
Eye_measures	INI5105	6mm strong meridian angle (L)	gaussian	0.000181625084978355	0.000839329308407002	0.00102196296828427	0.000182633659877263	59	0.365690708549499	FALSE
Health_and_medical_history	BIN_FC10006151	Fractured bone site(s) (Ankle)	binomial	0.490868337932823	0.553117366206874	0.541715361349623	-0.0114020048572508	212	0.367635700654007	FALSE
Digestive_health	INI21029	More frequent bowel movements when abdominal discomfort/pain started	gaussian	5.34389140588701e-05	0.00121314085260164	0.00127224907615055	5.91082235489014e-05	29	0.368835330972203	FALSE
Diffusion_brain_MRI	INI25089	Mean FA in external capsule on FA skeleton (L)	gaussian	0.0028520745672496	0.083529544236897	0.0865284688197198	0.00299892458282278	58	0.370158243316808	FALSE
Eye_measures	BIN5328	Ever had corneal graft surgery	binomial	0.549086117963667	0.530528145324059	0.552113702623907	0.0215855572998478	107	0.370357282857443	FALSE
Eye_measures	INI5118	6mm cylindrical power (L)	gaussian	0.000461910229211139	0.00201085544755681	0.00221426831333973	0.000203412865782917	1	0.372155060118331	FALSE
Diffusion_brain_MRI	INI25352	Mean ICVF in medial lemniscus on FA skeleton (R)	gaussian	0.0044683393118573	0.0729150576053104	0.0767675059695297	0.00385244836421933	250	0.372193921659622	FALSE
Diffusion_brain_MRI	INI25378	Mean ICVF in cingulum cingulate gyrus on FA skeleton (R)	gaussian	0.050640655037866	0.0900684559821009	0.143299933543958	0.0532314775618573	3061	0.372511587379609	FALSE
Diffusion_brain_MRI	INI25057	Mean FA in pontine crossing tract on FA skeleton	gaussian	0.000192499890063719	0.00793862344854771	0.0080223237944221	8.37003458743855e-05	4	0.373727166240708	FALSE
DXA_assessment	INI23222	Arm BMC (bone mineral content) (R)	gaussian	0.000628714932909795	0.722787799591346	0.720864577796523	-0.00192322179482263	41	0.375250854576321	FALSE
T1_structural_brain_MRI	INI25897	Vol. of grey matter in VI Cerebellum (L)	gaussian	0.0203432027974274	0.164897856823454	0.18329465720022	0.0183968003767664	902	0.376607144160605	FALSE
Diffusion_brain_MRI	INI25507	WA FA in tract posterior thalamic radiation (L)	gaussian	0.0130272155321	0.0832604773428933	0.097363021149982	0.0141025438070888	1044	0.377152269850997	FALSE
Brain_MRI	BIN12139	Believed safe to perform brain MRI scan	binomial	0.526114936137505	0.621023108247318	0.621665821708328	0.000642713461010191	5	0.377646681235039	FALSE
Lifestyle_and_environment	BIN_FC30003486	Ever tried to stop smoking succeeded vs no	binomial	0.488985274615086	0.561924515892526	0.560074071678096	-0.00185044421443081	13	0.37882473787356	FALSE
Mental_health	INI20519	Recent feelings of tiredness or low energy	gaussian	0.000546966369653996	0.0149783410621525	0.0153464334048029	0.000368092342650344	564	0.378911673623886	FALSE
Disease_outcome	HC231	Heart valve problem/heart murmur	binomial	0.483981940939684	0.55171442694305	0.549357397439664	-0.00235702950338534	15	0.380567841026532	FALSE
Blood_assays	BIN23068	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	binomial	0.523949329359163	0.634426229508196	0.639523099850965	0.00509687034276896	16	0.38133286818374	FALSE
Diffusion_brain_MRI	INI25624	WA L3 in tract acoustic radiation (R)	gaussian	0.00482648537956824	0.0402773723333003	0.0432344061993685	0.00295703386606817	794	0.38164881961281	FALSE
Blood_assays	BIN23054	CMV seropositivity for Human Cytomegalovirus	binomial	0.48956474358013	0.595406987497687	0.595172038011827	-0.000234949485860669	2	0.382578889519317	FALSE
Digestive_health	INI21052	Degree bothered by chest pain in the last 3 months	gaussian	7.89898064828667e-05	0.00116367457841787	0.00120598651984124	4.23119414233633e-05	1	0.383704936398669	FALSE
Disease_outcome	HC134	Bone disorder	binomial	0.506761184394051	0.566522756366647	0.567737379535442	0.00121462316879484	3	0.384957745345169	FALSE
Disease_outcome	HC410	Cervical intra-epithelial neoplasia (cin) / precancerous cells cervix	binomial	0.519551430913365	0.801593571569807	0.771102155339618	-0.0304914162301889	696	0.385951745175033	FALSE
Diffusion_brain_MRI	INI25684	WA OD in tract parahippocampal part of cingulum (R)	gaussian	7.96021860007262e-05	0.0202896154875488	0.0199412410146047	-0.000348374472944078	133	0.38628647976896	FALSE
Disease_outcome	HC547	TTE cytomegaloviral disease	binomial	0.561649851632048	0.533557270029704	0.555313353115823	0.0217560830861199	7	0.388947405491707	FALSE
Health_and_medical_history	BIN_FC7006155	Vitamin A vs multivitamin	binomial	0.49626963705977	0.582181362390921	0.581925106161829	-0.000256256229091867	2	0.389223710265129	FALSE
Diffusion_brain_MRI	INI25093	Mean FA in cingulum hippocampus on FA skeleton (L)	gaussian	0.00472675696427181	0.0282561935001256	0.0329219570791323	0.0046657635790067	330	0.389359862802093	FALSE
Psychosocial_factors	QT_FC1004581	Financial situation satisfaction	gaussian	9.23938007412339e-05	0.0290079836399986	0.029112986020949	0.000105002380950407	42	0.391615291588016	FALSE
Diffusion_brain_MRI	INI25461	Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (L)	gaussian	5.72365253001595e-05	0.0259373065184136	0.0259984952400562	6.11887216426209e-05	2	0.394498588321195	FALSE
Diffusion_brain_MRI	INI25458	Mean ISOVF in posterior limb of internal capsule on FA skeleton (R)	gaussian	1.17823394734136e-05	0.0284281743234996	0.0284132715468118	-1.49027766878015e-05	5	0.396023908043866	FALSE
Diffusion_brain_MRI	INI25482	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (R)	gaussian	0.00180891382734742	0.0621209307029482	0.0640339443784014	0.00191301367545318	117	0.396397655297697	FALSE
Blood_assays	INI23011	IE1B antigen for Human Herpesvirus-6	gaussian	0.00116405457830625	0.00358322335033542	0.00421708762108395	0.00063386427074853	4	0.396758640866757	FALSE
Susceptibility_weighted_brain_MRI	INI25037	Median T2star in amygdala (R)	gaussian	0.000780116796279637	0.0223190026205627	0.0223905551670621	7.15525464993899e-05	1	0.397138896671386	FALSE
DXA_assessment	INI23317	Arms combined bone area	gaussian	0.000493464672044289	0.652531634653716	0.652518326156324	-1.3308497391451e-05	1	0.397731215330807	FALSE
Diffusion_brain_MRI	INI25690	WA OD in tract inferior fronto-occipital fasciculus (R)	gaussian	0.00206550299976436	0.0187782468327115	0.0209327719342005	0.00215452510148905	222	0.398721141223463	FALSE
Diet_by_24-hour_recall	INI104900	Time spent doing vigorous physical activity	gaussian	0.000155860730669279	0.0141213842042525	0.0141141868377307	-7.19736652183244e-06	300	0.399494962981332	FALSE
Blood_assays	INI30300	High light scatter reticulocyte count	gaussian	0.111301613778807	0.014990143704116	0.12694867636026	0.111958532656144	15856	0.399523111962332	FALSE
Diffusion_brain_MRI	INI25701	WA OD in tract superior thalamic radiation (R)	gaussian	0.0145883554510208	0.157380832902973	0.17325519292693	0.0158743600239564	1352	0.40008840433081	FALSE
Disease_outcome	HC124	Undescended testicle	binomial	0.446445711502371	0.771414347725564	0.767652229437567	-0.00376211828799733	1	0.401541781195822	FALSE
Diet_by_24-hour_recall	BIN102800	Cheese consumers	binomial	0.504394297785422	0.541862386603358	0.541103992499487	-0.000758394103870574	129	0.402320760668396	FALSE
Disease_outcome	HC1040	TTE pneumoconiosis due to asbestos and other mineral fibres	binomial	0.4758283265449	0.874910092266194	0.873705204914815	-0.00120488735137902	11	0.402603202355758	FALSE
Disease_outcome	HC143	Retinal problem	binomial	0.483949943247779	0.596422398058919	0.595371863739506	-0.00105053431941282	3	0.404276793124753	FALSE
Diffusion_brain_MRI	INI25681	WA OD in tract cingulate gyrus part of cingulum (L)	gaussian	3.01096295923171e-07	0.0145632924371192	0.0145665102456273	3.21780850813351e-06	2	0.404300100804394	FALSE
Disease_outcome	HC1271	TTE disorders of continuity of bone	binomial	0.479330643943619	0.62479691792156	0.624138704665296	-0.000658213256263918	2	0.405061747649425	FALSE
Disease_outcome	HC432	Mitral valve prolapse	binomial	0.524738170906578	0.633121995594249	0.633343843336354	0.000221847742104431	2	0.406564545112095	FALSE
Diffusion_brain_MRI	INI25597	WA L2 in tract acoustic radiation (R)	gaussian	0.00451670107859836	0.0322971676437652	0.0338652560653683	0.00156808842160317	993	0.407855199077611	FALSE
T1_structural_brain_MRI	INI25859	Vol. of grey matter in Temporal Occipital Fusiform Cortex (R)	gaussian	0.00284788788943174	0.146099305091052	0.147441577584458	0.0013422724934061	9	0.40974624930731	FALSE
Diffusion_brain_MRI	INI25470	Mean ISOVF in sagittal stratum on FA skeleton (R)	gaussian	0.0119135869186148	0.0461509087268201	0.0558982773138857	0.00974736858706564	709	0.410087867721666	FALSE
Diffusion_brain_MRI	INI25513	WA FA in tract uncinate fasciculus (L)	gaussian	0.00371093899518506	0.054332965168405	0.0582699581493427	0.00393699298093772	187	0.410936553365767	FALSE
Blood_assays	INI30160	Basophill count	gaussian	0.0147477213016509	0.00233743700503182	0.0168598089127052	0.0145223719076734	3050	0.411160643513823	FALSE
Eye_measures	INI5079	LogMAR in round (R)	gaussian	0.00046377560715983	0.0331412684634384	0.0333634403441126	0.000222171880674214	1	0.412848320788271	FALSE
Eye_measures	INI5199	LogMAR, initial (R)	gaussian	0.000342360513343283	0.0288125344415497	0.0289796775781901	0.000167143136640433	1	0.415771766878253	FALSE
Lifestyle_and_environment	INI2149	Lifetime # of sexual partners	gaussian	2.04391455980165e-05	0.00274106649638494	0.00275951089236277	1.8444395977825e-05	19	0.416176813725203	FALSE
Diffusion_brain_MRI	INI25553	WA MO in tract forceps minor	gaussian	0.0136713796753488	0.0284300948532814	0.0415961984455436	0.0131661035922623	1836	0.41807124074136	FALSE
