#GBE_category,GBE_ID,N,N_GBE,N_NBW,N_AFR,N_SAS,N_EAS,N_SMR,N_OTH,N_META,GBE_NAME,GBE_short_name,GBE_short_name_len
Disease_outcome,HC406,4257,2911,190,12,40,4,406,222,3781,fracture_neck_of_femur_/_hip,Fracture neck of femur / hip,28
Disease_outcome,HC408,577,383,25,3,12,3,52,29,501,polio_/_poliomyelitis,Polio / poliomyelitis,21
Disease_outcome,HC410,469,322,29,1,1,0,34,26,411,cervical_intra-epithelial_neoplasia_(cin)_/_precancerous_cells_cervix,Cervical intra-epithelial neoplasia (cin) / precancerous cells cervix,69
Disease_outcome,HC413,454,304,20,5,2,1,41,25,390,hereditary/genetic_haematological_disorder,Genetic haematological disorder,31
Disease_outcome,HC417,871,607,32,5,12,3,69,44,764,sclerosing_cholangitis,Sclerosing cholangitis,22
Disease_outcome,HC418,7445,5010,273,69,89,6,755,370,6566,cervical_spondylosis,Cervical spondylosis,20
Disease_outcome,HC419,588,382,36,2,14,0,56,45,533,otosclerosis,Otosclerosis,12
Disease_outcome,HC420,487,321,27,3,7,2,38,35,421,psychological/psychiatric_problem,Psychological/psychiatric problem,33
Disease_outcome,HC421,773,509,41,6,5,0,66,58,674,other_abdominal_problem,Other abdominal problem,23
Disease_outcome,HC422,1833,1253,79,5,14,1,180,110,1636,ankylosing_spondylitis,Ankylosing spondylitis,22
Disease_outcome,HC423,3997,2605,184,42,68,1,370,234,3503,respiratory_failure,Respiratory failure,19
Disease_outcome,HC427,4407,2948,253,39,30,13,371,269,3923,ovarian_cyst_or_cysts,Ovarian cyst or cysts,21
Disease_outcome,HC430,9691,6363,399,118,197,13,942,529,8561,rheumatoid_arthritis,Rheumatoid arthritis,20
Disease_outcome,HC431,3110,2127,149,16,11,1,292,137,2732,emphysema,Emphysema,9
Disease_outcome,HC432,869,611,44,7,7,0,70,42,767,mitral_valve_prolapse,Mitral valve prolapse,21
Disease_outcome,HC433,1117,718,53,17,13,1,106,59,966,lymphoedema,Lymphoedema,11
Disease_outcome,HC434,546,366,25,6,2,2,49,36,476,macular_degeneration,Macular degeneration,20
Disease_outcome,HC436,596,396,25,8,16,3,60,33,530,acne/acne_vulgaris,Acne/acne vulgaris,18
Disease_outcome,HC44,1922,1312,85,14,32,3,156,102,1701,bile_duct_obstruction/ascending_cholangitis,Bile duct obstruction/ascending cholangitis,43
Disease_outcome,HC440,22262,15501,983,128,191,16,2093,936,19848,atrial_flutter,Atrial flutter,14
Disease_outcome,HC441,606,384,28,11,11,3,54,44,532,hypopituitarism,Hypopituitarism,15
Disease_outcome,HC442,14162,9534,671,58,131,4,1398,678,12474,chronic_obstructive_airways_disease/copd,Chronic obstructive airways disease/copd,40
Disease_outcome,HC445,829,562,46,11,16,1,77,51,763,oesophageal_varicies,Oesophageal varicies,20
Disease_outcome,HC449,767,529,31,6,12,2,73,31,676,TTE_other_salmonella_infections,TTE other salmonella infections,31
Disease_outcome,HC45,4845,3522,184,22,25,4,462,180,4395,mumps_/_epidemic_parotitis,Mumps / epidemic parotitis,26
Disease_outcome,HC451,7282,4816,300,93,116,8,705,406,6444,TTE_other_bacterial_intestinal_infections,TTE other bacterial intestinal infections,41
Disease_outcome,HC452,381,252,12,4,8,2,42,25,331,TTE_other_bacterial_foodborne_intoxications,TTE other bacterial foodborne intoxications,43
Disease_outcome,HC457,2672,1669,155,33,120,7,250,193,2427,"TTE_respiratory_tuberculosis,_bacteriologically_and_histologically_confirmed","TTE respiratory tuberculosis, bacteriologically and histologically confirmed",76
Disease_outcome,HC481,211,142,10,1,6,0,21,9,182,TTE_actinomycosis,TTE actinomycosis,17
Disease_outcome,HC49,31878,21881,1438,393,435,171,2762,1882,28962,hayfever/allergic_rhinitis,Hayfever/allergic rhinitis,26
Disease_outcome,HC496,447,286,39,5,4,0,40,27,392,TTE_anogenital_herpesviral_[herpes_simplex]_infections,TTE anogenital herpesviral [herpes simplex] infections,54
Disease_outcome,HC497,1842,1267,91,18,11,1,171,113,1671,"TTE_other_predominantly_sexually_transmitted_diseases,_not_elsewhere_classified","TTE other predominantly sexually transmitted diseases, not elsewhere classified",79
Disease_outcome,HC5,510,336,19,13,10,0,52,27,457,myositis/myopathy,Myositis/myopathy,17
Disease_outcome,HC502,280,169,30,2,1,0,27,15,241,TTE_other_spirochaetal_infections,TTE other spirochaetal infections,33
Disease_outcome,HC517,491,344,20,0,6,0,54,25,443,TTE_viral_meningitis,TTE viral meningitis,20
Disease_outcome,HC528,4640,3171,239,37,31,5,447,244,4169,TTE_herpesviral_[herpes_simplex]_infections,TTE herpesviral [herpes simplex] infections,43
Disease_outcome,HC529,11864,8457,405,92,98,14,1073,533,10672,TTE_varicella_[chickenpox],TTE varicella [chickenpox],26
Disease_outcome,HC530,15909,11112,690,63,149,31,1482,728,14255,TTE_zoster_[herpes_zoster],TTE zoster [herpes zoster],26
Disease_outcome,HC534,17495,12115,781,81,305,20,1630,883,15815,TTE_viral_warts,TTE viral warts,15
Disease_outcome,HC537,1075,742,66,6,10,0,93,62,973,TTE_acute_hepatitis_a,TTE acute hepatitis a,21
Disease_outcome,HC540,694,313,93,41,16,21,34,86,604,TTE_chronic_viral_hepatitis,TTE chronic viral hepatitis,27
Disease_outcome,HC547,230,133,10,7,3,2,32,24,199,TTE_cytomegaloviral_disease,TTE cytomegaloviral disease,27
Disease_outcome,HC548,5525,4012,200,22,34,5,515,223,5006,TTE_mumps,TTE mumps,9
Disease_outcome,HC55,6086,4000,286,116,92,29,572,338,5433,hyperthyroidism/thyrotoxicosis,Hyperthyroidism/thyrotoxicosis,30
Disease_outcome,HC550,196,130,7,3,3,0,13,15,158,TTE_viral_conjunctivitis,TTE viral conjunctivitis,24
Disease_outcome,HC553,32856,22218,1566,279,699,52,2974,1865,29653,TTE_dermatophytosis,TTE dermatophytosis,19
Disease_outcome,HC561,305,209,14,2,3,0,19,13,255,TTE_aspergillosis,TTE aspergillosis,17
Disease_outcome,HC57,7567,5235,375,15,61,8,671,364,6721,fracture_radius,Fracture radius,15
Disease_outcome,HC571,865,482,67,80,34,1,62,67,792,TTE_unspecified_malaria,TTE unspecified malaria,23
Disease_outcome,HC59,760,509,41,7,15,2,69,44,678,thyroiditis,Thyroiditis,11
Disease_outcome,HC590,726,477,31,2,12,0,66,49,635,TTE_enterobiasis,TTE enterobiasis,16
Disease_outcome,HC594,330,207,15,3,10,0,25,33,290,TTE_pediculosis_and_phthiriasis,TTE pediculosis and phthiriasis,31
Disease_outcome,HC595,2429,1633,107,22,56,8,232,131,2181,TTE_scabies,TTE scabies,11
Disease_outcome,HC6,4067,2777,198,45,42,9,396,232,3690,eye/eyelid_problem,Eye/eyelid problem,18
Disease_outcome,HC60,16845,11447,737,112,245,15,1682,754,14992,oesophagitis/barretts_oesophagus,Oesophagitis/barretts oesophagus,32
Disease_outcome,HC604,810,537,34,16,11,0,78,39,715,TTE_viral_agents_as_the_cause_of_diseases_classified_to_other_chapters,TTE viral agents as the cause of diseases classified to other chapters,70
Disease_outcome,HC606,701,489,26,4,7,0,73,36,624,TTE_other_and_unspecified_infectious_diseases,TTE other and unspecified infectious diseases,45
Disease_outcome,HC608,3274,2170,160,19,141,1,289,137,2917,TTE_vitamin_b12_deficiency_anaemia,TTE vitamin b12 deficiency anaemia,34
Disease_outcome,HC61,33223,21887,1580,433,611,117,3035,2009,29672,haemorrhoids_/_piles,Haemorrhoids / piles,20
Disease_outcome,HC615,275,173,13,2,5,0,21,25,232,TTE_acquired_haemolytic_anaemia,TTE acquired haemolytic anaemia,31
Disease_outcome,HC617,984,636,50,11,16,2,96,63,872,TTE_other_aplastic_anaemias,TTE other aplastic anaemias,27
Disease_outcome,HC619,1167,767,53,29,19,1,93,54,1015,TTE_anaemia_in_chronic_diseases_classified_elsewhere,TTE anaemia in chronic diseases classified elsewhere,52
Disease_outcome,HC62,2984,1804,174,50,172,8,276,220,2704,tuberculosis_(tb),Tuberculosis (tb),17
Disease_outcome,HC620,22331,14332,968,468,631,42,2042,1274,19757,TTE_other_anaemias,TTE other anaemias,18
Disease_outcome,HC624,2161,1448,123,35,18,2,169,130,1923,TTE_other_coagulation_defects,TTE other coagulation defects,29
Disease_outcome,HC63,358,224,24,12,3,0,33,23,316,pituitary_adenoma/tumour,Pituitary adenoma/tumour,24
Disease_outcome,HC639,1859,1167,77,72,72,0,162,128,1678,TTE_sarcoidosis,TTE sarcoidosis,15
Disease_outcome,HC643,34211,22830,1684,196,658,38,3237,1836,30479,TTE_other_hypothyroidism,TTE other hypothyroidism,24
Disease_outcome,HC644,4658,3011,249,84,82,19,438,287,4170,TTE_other_non-toxic_goitre,TTE other non-toxic goitre,26
Disease_outcome,HC645,7138,4705,334,127,108,35,666,405,6380,TTE_thyrotoxicosis_[hyperthyroidism],TTE thyrotoxicosis [hyperthyroidism],36
Disease_outcome,HC646,1210,808,75,9,22,4,106,63,1074,TTE_thyroiditis,TTE thyroiditis,15
Disease_outcome,HC648,4425,2783,186,119,154,3,393,276,3914,TTE_insulin-dependent_diabetes_mellitus,TTE insulin-dependent diabetes mellitus,39
Disease_outcome,HC649,33259,20550,1354,806,1640,72,2991,2143,29556,TTE_non-insulin-dependent_diabetes_mellitus,TTE non-insulin-dependent diabetes mellitus,43
Disease_outcome,HC652,24129,14855,964,676,1291,52,2116,1591,21545,TTE_unspecified_diabetes_mellitus,TTE unspecified diabetes mellitus,33
Disease_outcome,HC654,3015,1937,134,64,90,3,276,184,2685,TTE_other_disorders_of_pancreatic_internal_secretion,TTE other disorders of pancreatic internal secretion,52
Disease_outcome,HC656,1762,1171,88,31,33,1,151,89,1563,TTE_hyperparathyroidism_and_other_disorders_of_parathyroid_gland,TTE hyperparathyroidism and other disorders of parathyroid gland,64
Disease_outcome,HC68,1155,734,60,24,12,3,108,73,1011,disorder_of_adrenal_gland,Disorder of adrenal gland,25
Disease_outcome,HC685,832,519,35,6,32,2,77,57,720,TTE_deficiency_of_other_nutrient_elements,TTE deficiency of other nutrient elements,41
Disease_outcome,HC689,33912,22666,1355,536,566,18,3288,1849,30278,TTE_obesity,TTE obesity,11
Disease_outcome,HC700,104428,69232,4635,1165,2647,170,9829,5895,93573,TTE_disorders_of_lipoprotein_metabolism_and_other_lipidaemias,TTE disorders of lipoprotein metabolism and other lipidaemias,61
Disease_outcome,HC702,1536,1058,79,4,23,1,156,73,1389,TTE_disorders_of_porphyrin_and_bilirubin_metabolism,TTE disorders of porphyrin and bilirubin metabolism,51
Disease_outcome,HC703,4418,2928,225,49,66,5,400,249,3917,TTE_disorders_of_mineral_metabolism,TTE disorders of mineral metabolism,35
Disease_outcome,HC707,11724,7718,536,151,276,10,1083,572,10346,"TTE_other_disorders_of_fluid,_electrolyte_and_acid-base_balance","TTE other disorders of fluid, electrolyte and acid-base balance",63
Disease_outcome,HC708,961,643,41,17,26,0,92,55,874,TTE_other_metabolic_disorders,TTE other metabolic disorders,29
Disease_outcome,HC709,2291,1490,122,38,43,9,182,155,2030,"TTE_postprocedural_endocrine_and_metabolic_disorders,_not_elsewhere_classified","TTE postprocedural endocrine and metabolic disorders, not elsewhere classified",78
Disease_outcome,HC710,586,404,27,5,6,0,61,18,510,TTE_dementia_in_alzheimer's_disease,TTE dementia in alzheimer's disease,35
Disease_outcome,HC711,686,462,36,12,16,0,60,32,618,TTE_vascular_dementia,TTE vascular dementia,21
Disease_outcome,HC712,296,205,10,4,0,0,25,12,252,TTE_dementia_in_other_diseases_classified_elsewhere,TTE dementia in other diseases classified elsewhere,51
Disease_outcome,HC713,1405,897,80,24,21,1,142,65,1229,TTE_unspecified_dementia,TTE unspecified dementia,24
Disease_outcome,HC715,1592,1075,75,13,20,0,153,71,1407,"TTE_delirium,_not_induced_by_alcohol_and_other_psychoactive_substances","TTE delirium, not induced by alcohol and other psychoactive substances",70
Disease_outcome,HC720,280,145,24,3,2,1,24,26,219,TTE_mental_and_behavioural_disorders_due_to_use_of_opioids,TTE mental and behavioural disorders due to use of opioids,58
Disease_outcome,HC734,310,176,19,14,10,2,22,35,276,TTE_schizoaffective_disorders,TTE schizoaffective disorders,29
Disease_outcome,HC74,1935,1219,115,49,39,9,146,132,1700,female_infertility,Female infertility,18
Disease_outcome,HC746,814,566,34,1,8,2,76,48,724,TTE_obsessive-compulsive_disorder,TTE obsessive-compulsive disorder,33
Disease_outcome,HC747,14340,9682,636,153,220,23,1329,779,12822,"TTE_reaction_to_severe_stress,_and_adjustment_disorders","TTE reaction to severe stress, and adjustment disorders",55
Disease_outcome,HC78,30369,20199,1244,407,540,24,2876,1572,26862,arthritis_(nos),Arthritis (nos),15
Disease_outcome,HC784,151,105,4,3,4,0,17,7,129,TTE_other_behavioural_and_emotional_disorders_with_onset_usually_occurring_in_childhood_an,TTE other behavioural and emotional disorders with onset usually occurring in childhood an,90
Disease_outcome,HC792,293,179,21,5,3,0,33,16,249,TTE_intracranial_and_intraspinal_abscess_and_granuloma,TTE intracranial and intraspinal abscess and granuloma,54
Disease_outcome,HC8,2666,1857,117,6,26,2,258,130,2388,gall_bladder_disease,Gall bladder disease,20
Disease_outcome,HC807,1125,754,47,11,13,0,110,38,973,TTE_alzheimer's_disease,TTE alzheimer's disease,23
Disease_outcome,HC808,1382,918,69,12,16,2,134,60,1209,"TTE_other_degenerative_diseases_of_nervous_system,_not_elsewhere_classified","TTE other degenerative diseases of nervous system, not elsewhere classified",75
Disease_outcome,HC810,2370,1629,115,12,5,1,229,111,2096,TTE_multiple_sclerosis,TTE multiple sclerosis,22
Disease_outcome,HC812,596,391,36,6,3,0,61,32,520,TTE_other_demyelinating_diseases_of_central_nervous_system,TTE other demyelinating diseases of central nervous system,58
Disease_outcome,HC815,24327,16804,1079,169,267,21,2093,1429,21862,TTE_migraine,TTE migraine,12
Disease_outcome,HC818,201,145,11,6,3,0,13,12,181,TTE_vascular_syndromes_of_brain_in_cerebrovascular_diseases,TTE vascular syndromes of brain in cerebrovascular diseases,59
Disease_outcome,HC824,1205,824,40,6,17,2,116,72,1069,TTE_nerve_root_and_plexus_disorders,TTE nerve root and plexus disorders,35
Disease_outcome,HC83,9980,6892,490,34,84,9,885,496,8881,fracture_forearm_/_wrist,Fracture forearm / wrist,24
Disease_outcome,HC830,431,296,26,4,4,0,32,16,370,TTE_hereditary_and_idiopathic_neuropathy,TTE hereditary and idiopathic neuropathy,40
Disease_outcome,HC831,574,414,31,2,8,1,51,20,516,TTE_inflammatory_polyneuropathy,TTE inflammatory polyneuropathy,31
Disease_outcome,HC84,1604,1045,65,19,37,3,157,70,1393,pulmonary_fibrosis,Pulmonary fibrosis,18
Disease_outcome,HC840,2652,1738,109,55,52,4,249,127,2330,TTE_hemiplegia,TTE hemiplegia,14
Disease_outcome,HC842,1148,766,40,16,28,2,107,78,1035,TTE_other_paralytic_syndromes,TTE other paralytic syndromes,29
Disease_outcome,HC846,3956,2708,159,46,40,9,349,244,3546,TTE_other_disorders_of_brain,TTE other disorders of brain,28
Disease_outcome,HC85,8152,5730,346,54,102,12,777,448,7469,enlarged_prostate,Enlarged prostate,17
Disease_outcome,HC857,14353,9306,585,180,468,52,1397,747,12735,TTE_disorders_of_lachrymal_system,TTE disorders of lachrymal system,33
Disease_outcome,HC859,184,123,6,5,2,1,16,9,148,TTE_disorders_of_lachrymal_system_and_orbit_in_diseases_classified_elsewhere,TTE disorders of lachrymal system and orbit in diseases classified elsewhere,76
Disease_outcome,HC86,18969,13081,821,148,218,15,1640,1127,17050,migraine,Migraine,8
Disease_outcome,HC861,8290,5667,340,132,159,22,722,448,7490,TTE_other_disorders_of_conjunctiva,TTE other disorders of conjunctiva,34
Disease_outcome,HC865,348,228,14,5,13,0,33,26,314,TTE_corneal_scars_and_opacities,TTE corneal scars and opacities,31
Disease_outcome,HC866,2342,1543,104,34,61,3,226,132,2100,TTE_other_disorders_of_cornea,TTE other disorders of cornea,29
Disease_outcome,HC868,2690,1779,106,63,66,5,231,159,2404,TTE_iridocyclitis,TTE iridocyclitis,17
Disease_outcome,HC87,307,204,9,4,3,0,25,24,253,spina_bifida,Spina bifida,12
Disease_outcome,HC872,31530,20617,1448,561,990,83,2746,1796,28241,TTE_other_cataract,TTE other cataract,18
Disease_outcome,HC878,6234,4346,296,57,76,8,550,311,5636,TTE_retinal_detachments_and_breaks,TTE retinal detachments and breaks,34
Disease_outcome,HC88,1842,1229,79,13,28,0,172,101,1622,heart/cardiac_problem,Heart/cardiac problem,21
Disease_outcome,HC880,11538,7723,490,125,285,36,1064,609,10332,TTE_other_retinal_disorders,TTE other retinal disorders,27
Disease_outcome,HC881,3190,1872,121,129,203,5,266,235,2831,TTE_retinal_disorders_in_diseases_classified_elsewhere,TTE retinal disorders in diseases classified elsewhere,54
Disease_outcome,HC882,14841,9976,637,307,261,28,1368,775,13352,TTE_glaucoma,TTE glaucoma,12
Disease_outcome,HC885,1818,1176,81,26,46,2,190,114,1633,TTE_disorders_of_globe,TTE disorders of globe,22
Disease_outcome,HC887,474,326,23,5,4,1,44,31,424,TTE_optic_neuritis,TTE optic neuritis,18
Disease_outcome,HC895,2710,1697,137,46,91,3,246,181,2398,TTE_blindness_and_low_vision,TTE blindness and low vision,28
Disease_outcome,HC9,429,276,25,7,8,0,39,27,367,renal_failure_not_requiring_dialysis,Renal failure not requiring dialysis,36
Disease_outcome,HC900,21898,14964,945,115,384,28,2040,1153,19629,TTE_otitis_externa,TTE otitis externa,18
Disease_outcome,HC906,2493,1778,80,13,25,0,242,120,2258,TTE_eustachian_salpingitis_and_obstruction,TTE eustachian salpingitis and obstruction,42
Disease_outcome,HC909,655,456,25,4,15,1,60,24,580,TTE_cholesteatoma_of_middle_ear,TTE cholesteatoma of middle ear,31
Disease_outcome,HC91,1556,1060,81,2,21,2,139,80,1381,psoriatic_arthropathy,Psoriatic arthropathy,21
Disease_outcome,HC911,720,481,22,5,19,0,70,25,617,TTE_other_disorders_of_tympanic_membrane,TTE other disorders of tympanic membrane,40
Disease_outcome,HC914,1066,711,53,4,20,0,108,68,960,TTE_otosclerosis,TTE otosclerosis,16
Disease_outcome,HC915,11845,8142,462,65,165,22,1147,610,10613,TTE_disorders_of_vestibular_function,TTE disorders of vestibular function,36
Disease_outcome,HC918,7304,5064,299,33,133,10,686,332,6557,TTE_conductive_and_sensorineural_hearing_loss,TTE conductive and sensorineural hearing loss,45
Disease_outcome,HC92,290,196,13,1,3,0,29,14,252,allergy_to_elastoplast,Allergy to elastoplast,22
Disease_outcome,HC93,1316,843,71,17,39,3,121,67,1158,dry_eyes,Dry eyes,8
Disease_outcome,HC932,125794,83779,5400,2034,2533,203,11756,6637,112342,TTE_essential_(primary_hypertension),TTE essential (primary hypertension),36
Disease_outcome,HC937,31061,20578,1336,275,883,32,3037,1582,27723,TTE_angina_pectoris,TTE angina pectoris,19
Disease_outcome,HC938,18677,12553,766,116,495,11,1878,965,16784,TTE_acute_myocardial_infarction,TTE acute myocardial infarction,31
Disease_outcome,HC941,3126,2095,118,20,111,0,304,166,2814,TTE_other_acute_ischaemic_heart_diseases,TTE other acute ischaemic heart diseases,40
Disease_outcome,HC942,38230,25378,1680,283,1098,31,3736,1975,34181,TTE_chronic_ischaemic_heart_disease,TTE chronic ischaemic heart disease,35
Disease_outcome,HC943,8581,5901,363,96,54,6,803,410,7627,TTE_pulmonary_embolism,TTE PE,6
Disease_outcome,HC95,6303,4216,284,36,128,3,578,398,5643,inflammatory_bowel_disease,Inflammatory bowel disease,26
Disease_outcome,HC951,4685,3172,262,36,67,6,401,219,4157,TTE_nonrheumatic_aortic_valve_disorders,TTE nonrheumatic aortic valve disorders,39
Disease_outcome,HC96,2754,1898,118,13,16,2,267,107,2419,polymyalgia_rheumatica,Polymyalgia rheumatica,22
Disease_outcome,HC964,24708,17231,1090,136,205,16,2335,1057,22070,TTE_atrial_fibrillation_and_flutter,TTE atrial fibrillation and flutter,35
Disease_outcome,HC965,9211,6370,441,71,96,9,853,436,8267,TTE_other_cardiac_arrhythmias,TTE other cardiac arrhythmias,29
Disease_outcome,HC966,10245,6818,432,110,245,6,970,481,9062,TTE_heart_failure,TTE heart failure,17
Disease_outcome,HC967,9133,6069,420,137,171,7,906,424,8134,TTE_complications_and_ill-defined_descriptions_of_heart_disease,TTE complications and ill-defined descriptions of heart disease,63
Disease_outcome,HC972,5771,3912,253,85,82,5,578,249,5159,TTE_cerebral_infarction,TTE cerebral infarction,23
Disease_outcome,HC980,2837,1986,115,19,18,2,269,108,2515,TTE_aortic_aneurysm_and_dissection,TTE aortic aneurysm and dissection,34
Disease_outcome,HC981,1031,695,45,11,13,1,89,48,901,TTE_other_aneurysm,TTE other aneurysm,18
Disease_outcome,HC982,10531,7037,462,77,144,7,993,565,9285,TTE_other_peripheral_vascular_diseases,TTE other peripheral vascular diseases,38
