#trait	split	trait_name	AUROC	other_metric	covariates
GBE_BIN_FC10001538	BIN_FC10001538_non_british_white	Major dietary changes in the last 5 years becuase of illness	0.531936910552767		
GBE_BIN_FC10001538	BIN_FC10001538_s_asian	Major dietary changes in the last 5 years becuase of illness	0.515596137784484		
GBE_BIN_FC10001538	BIN_FC10001538_e_asian	Major dietary changes in the last 5 years becuase of illness	0.514060200668895		
GBE_BIN_FC10001538	BIN_FC10001538_african	Major dietary changes in the last 5 years becuase of illness	0.52026836858534		
GBE_BIN_FC10001538	BIN_FC10001538_test	Major dietary changes in the last 5 years becuase of illness	0.575591277750681	Diff R2 (full-covars) = 0.00680212807491643	age, sex Genotype PCs
GBE_BIN_FC10001538	BIN_FC10001538_non_british_white	Major dietary changes in the last 5 years becuase of illness	0.582179205806742	Diff R2 (full-covars) = 0.00676981715637037	age, sex Genotype PCs
GBE_BIN_FC10001538	BIN_FC10001538_s_asian	Major dietary changes in the last 5 years becuase of illness	0.598978651358804	Diff R2 (full-covars) = 0.00116297110799701	age, sex Genotype PCs
GBE_BIN_FC10001538	BIN_FC10001538_e_asian	Major dietary changes in the last 5 years becuase of illness	0.632762541806021	Diff R2 (full-covars) = 0.00876700111482587	age, sex Genotype PCs
GBE_BIN_FC10001538	BIN_FC10001538_african	Major dietary changes in the last 5 years becuase of illness	0.620483469571823	Diff R2 (full-covars) = 0.00320266715777684	age, sex Genotype PCs
GBE_BIN_FC3006152	BIN_FC3006152_test	Blood clot diagnosed by doctor	0.602742316931987		
GBE_BIN_FC3006152	BIN_FC3006152_non_british_white	Blood clot diagnosed by doctor	0.596537394656687		
GBE_BIN_FC3006152	BIN_FC3006152_s_asian	Blood clot diagnosed by doctor	0.592251325226063		
GBE_BIN_FC3006152	BIN_FC3006152_e_asian	Blood clot diagnosed by doctor	0.567021276595745		
GBE_BIN_FC3006152	BIN_FC3006152_african	Blood clot diagnosed by doctor	0.535352341944969		
GBE_BIN_FC3006152	BIN_FC3006152_test	Blood clot diagnosed by doctor	0.619136302006623	Diff R2 (full-covars) = 0.0529189277860913	age, sex Genotype PCs
GBE_BIN_FC3006152	BIN_FC3006152_non_british_white	Blood clot diagnosed by doctor	0.629037511581141	Diff R2 (full-covars) = 0.0432483942380089	age, sex Genotype PCs
GBE_BIN_FC3006152	BIN_FC3006152_s_asian	Blood clot diagnosed by doctor	0.710679763018382	Diff R2 (full-covars) = 0.0277829747427588	age, sex Genotype PCs
GBE_BIN_FC3006152	BIN_FC3006152_e_asian	Blood clot diagnosed by doctor	0.834680851063832	Diff R2 (full-covars) = -0.0014893617021281	age, sex Genotype PCs
GBE_BIN_FC3006152	BIN_FC3006152_african	Blood clot diagnosed by doctor	0.646183399845972	Diff R2 (full-covars) = 0.00844535461737517	age, sex Genotype PCs
GBE_HC644	HC644_test	TTE other non-toxic goitre	0.600483044425464		
GBE_HC644	HC644_non_british_white	TTE other non-toxic goitre	0.621123852971896		
GBE_HC644	HC644_s_asian	TTE other non-toxic goitre	0.625191557148534		
GBE_HC644	HC644_e_asian	TTE other non-toxic goitre	0.559004934210525		
GBE_HC644	HC644_african	TTE other non-toxic goitre	0.606561820112436		
GBE_HC644	HC644_test	TTE other non-toxic goitre	0.725097054195583	Diff R2 (full-covars) = 0.0312017955615315	age, sex Genotype PCs
GBE_HC644	HC644_non_british_white	TTE other non-toxic goitre	0.710425087761876	Diff R2 (full-covars) = 0.0381513073709419	age, sex Genotype PCs
GBE_HC644	HC644_s_asian	TTE other non-toxic goitre	0.77727279968138	Diff R2 (full-covars) = 0.0239171644762655	age, sex Genotype PCs
GBE_HC644	HC644_e_asian	TTE other non-toxic goitre	0.696396531100477	Diff R2 (full-covars) = 0.00790595095693802	age, sex Genotype PCs
GBE_HC644	HC644_african	TTE other non-toxic goitre	0.721280434831058	Diff R2 (full-covars) = 0.0139671649105724	age, sex Genotype PCs
GBE_HC713	HC713_test	TTE unspecified dementia	0.641488589930655		
GBE_HC713	HC713_non_british_white	TTE unspecified dementia	0.576717522658611		
GBE_HC713	HC713_s_asian	TTE unspecified dementia	0.561154807633681		
GBE_HC713	HC713_e_asian	TTE unspecified dementia	0.393129770992366		
GBE_HC713	HC713_african	TTE unspecified dementia	0.570710386734639		
GBE_HC713	HC713_test	TTE unspecified dementia	0.83525824235032	Diff R2 (full-covars) = 0.0234187531843153	age, sex Genotype PCs
GBE_HC713	HC713_non_british_white	TTE unspecified dementia	0.822033736152749	Diff R2 (full-covars) = 0.00321450151036051	age, sex Genotype PCs
GBE_HC713	HC713_s_asian	TTE unspecified dementia	0.908036095360038	Diff R2 (full-covars) = 0.00609718919578139	age, sex Genotype PCs
GBE_HC713	HC713_e_asian	TTE unspecified dementia	0.860833822665884	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC713	HC713_african	TTE unspecified dementia	0.820143931201382	Diff R2 (full-covars) = 0.0240743601627225	age, sex Genotype PCs
GBE_BIN_FC8006152	BIN_FC8006152_test	Blood clot in the lung	0.600340952574391		
GBE_BIN_FC8006152	BIN_FC8006152_non_british_white	Blood clot in the lung	0.591910450846031		
GBE_BIN_FC8006152	BIN_FC8006152_s_asian	Blood clot in the lung	0.601442449763601		
GBE_BIN_FC8006152	BIN_FC8006152_e_asian	Blood clot in the lung	0.574556574923546		
GBE_BIN_FC8006152	BIN_FC8006152_african	Blood clot in the lung	0.535081912226801		
GBE_BIN_FC8006152	BIN_FC8006152_test	Blood clot in the lung	0.623725415970408	Diff R2 (full-covars) = 0.0449103326019427	age, sex Genotype PCs
GBE_BIN_FC8006152	BIN_FC8006152_non_british_white	Blood clot in the lung	0.629915688037091	Diff R2 (full-covars) = 0.0361153336693406	age, sex Genotype PCs
GBE_BIN_FC8006152	BIN_FC8006152_s_asian	Blood clot in the lung	0.710534869976355	Diff R2 (full-covars) = 0.0275856973995501	age, sex Genotype PCs
GBE_BIN_FC8006152	BIN_FC8006152_e_asian	Blood clot in the lung	0.825565749235471	Diff R2 (full-covars) = -0.000244648318042384	age, sex Genotype PCs
GBE_BIN_FC8006152	BIN_FC8006152_african	Blood clot in the lung	0.639171344843396	Diff R2 (full-covars) = 0.0113306029257721	age, sex Genotype PCs
GBE_HC413	HC413_test	Genetic haematological disorder	0.698672870738366		
GBE_HC413	HC413_non_british_white	Genetic haematological disorder	0.610099457504468		
GBE_HC413	HC413_s_asian	Genetic haematological disorder	0.45357006003321		
GBE_HC413	HC413_e_asian	Genetic haematological disorder	0.0634174985320024		
GBE_HC413	HC413_african	Genetic haematological disorder	0.337060998151564		
GBE_HC413	HC413_test	Genetic haematological disorder	0.681605215526269	Diff R2 (full-covars) = 0.207452887011741	age, sex Genotype PCs
GBE_HC413	HC413_non_british_white	Genetic haematological disorder	0.741840466144208	Diff R2 (full-covars) = 0.0554671488848856	age, sex Genotype PCs
GBE_HC413	HC413_s_asian	Genetic haematological disorder	0.861221101034615	Diff R2 (full-covars) = -0.0304636607484992	age, sex Genotype PCs
GBE_HC413	HC413_e_asian	Genetic haematological disorder	0.927774515560775	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_HC413	HC413_african	Genetic haematological disorder	0.70006161429451	Diff R2 (full-covars) = -0.0212569316081332	age, sex Genotype PCs
GBE_HC815	HC815_test	TTE migraine	0.540801584194099		
GBE_HC815	HC815_non_british_white	TTE migraine	0.553576119949652		
GBE_HC815	HC815_s_asian	TTE migraine	0.54216554696032		
GBE_HC815	HC815_e_asian	TTE migraine	0.49922507925326		
GBE_HC815	HC815_african	TTE migraine	0.508402123744198		
GBE_HC815	HC815_test	TTE migraine	0.648542634488391	Diff R2 (full-covars) = 0.00618595710334213	age, sex Genotype PCs
GBE_HC815	HC815_non_british_white	TTE migraine	0.637178627533372	Diff R2 (full-covars) = 0.0113616428404619	age, sex Genotype PCs
GBE_HC815	HC815_s_asian	TTE migraine	0.712305298280793	Diff R2 (full-covars) = 0.00304939176754349	age, sex Genotype PCs
GBE_HC815	HC815_e_asian	TTE migraine	0.712328284607262	Diff R2 (full-covars) = 0.000228953856992509	age, sex Genotype PCs
GBE_HC815	HC815_african	TTE migraine	0.685119764510496	Diff R2 (full-covars) = 0.00144095183236348	age, sex Genotype PCs
GBE_HC1236	HC1236_test	TTE other systemic involvement of connective tissue	0.593122101094037		
GBE_HC1236	HC1236_non_british_white	TTE other systemic involvement of connective tissue	0.596707471248161		
GBE_HC1236	HC1236_s_asian	TTE other systemic involvement of connective tissue	0.549159760024878		
GBE_HC1236	HC1236_e_asian	TTE other systemic involvement of connective tissue	0.511701081612587		
GBE_HC1236	HC1236_african	TTE other systemic involvement of connective tissue	0.613432089373507		
GBE_HC1236	HC1236_test	TTE other systemic involvement of connective tissue	0.718884437878022	Diff R2 (full-covars) = 0.0151258142602424	age, sex Genotype PCs
GBE_HC1236	HC1236_non_british_white	TTE other systemic involvement of connective tissue	0.726791450354035	Diff R2 (full-covars) = 0.00742903883082713	age, sex Genotype PCs
GBE_HC1236	HC1236_s_asian	TTE other systemic involvement of connective tissue	0.736587219851891	Diff R2 (full-covars) = 0.00732962254588943	age, sex Genotype PCs
GBE_HC1236	HC1236_e_asian	TTE other systemic involvement of connective tissue	0.791347099311701	Diff R2 (full-covars) = -0.00465421173385827	age, sex Genotype PCs
GBE_HC1236	HC1236_african	TTE other systemic involvement of connective tissue	0.748369327867249	Diff R2 (full-covars) = 0.0176943775270213	age, sex Genotype PCs
GBE_BIN30030510	BIN30030510_test	UACR > 30 mg/g	0.543880674850861		
GBE_BIN30030510	BIN30030510_non_british_white	UACR > 30 mg/g	0.550087971978322		
GBE_BIN30030510	BIN30030510_s_asian	UACR > 30 mg/g	0.536946173961642		
GBE_BIN30030510	BIN30030510_e_asian	UACR > 30 mg/g	0.521255304783951		
GBE_BIN30030510	BIN30030510_african	UACR > 30 mg/g	0.518478964729832		
GBE_BIN30030510	BIN30030510_test	UACR > 30 mg/g	0.599462693570457	Diff R2 (full-covars) = 0.00790250612152221	age, sex Genotype PCs
GBE_BIN30030510	BIN30030510_non_british_white	UACR > 30 mg/g	0.605585585377469	Diff R2 (full-covars) = 0.00957046574713683	age, sex Genotype PCs
GBE_BIN30030510	BIN30030510_s_asian	UACR > 30 mg/g	0.593265105032035	Diff R2 (full-covars) = 0.0069118545311887	age, sex Genotype PCs
GBE_BIN30030510	BIN30030510_e_asian	UACR > 30 mg/g	0.600097656249998	Diff R2 (full-covars) = 0.00974754050925775	age, sex Genotype PCs
GBE_BIN30030510	BIN30030510_african	UACR > 30 mg/g	0.601389661366123	Diff R2 (full-covars) = 0.00185454964717768	age, sex Genotype PCs
GBE_HC91	HC91_test	Psoriatic arthropathy	0.635669741951656		
GBE_HC91	HC91_non_british_white	Psoriatic arthropathy	0.67647870638927		
GBE_HC91	HC91_s_asian	Psoriatic arthropathy	0.569434790561566		
GBE_HC91	HC91_e_asian	Psoriatic arthropathy	0.478260869565217		
GBE_HC91	HC91_african	Psoriatic arthropathy	0.721324095458045		
GBE_HC91	HC91_test	Psoriatic arthropathy	0.635807709073317	Diff R2 (full-covars) = 0.0974047234428236	age, sex Genotype PCs
GBE_HC91	HC91_non_british_white	Psoriatic arthropathy	0.715901178867091	Diff R2 (full-covars) = 0.0904326955593876	age, sex Genotype PCs
GBE_HC91	HC91_s_asian	Psoriatic arthropathy	0.718273276019792	Diff R2 (full-covars) = 0.0083836351442026	age, sex Genotype PCs
GBE_HC91	HC91_e_asian	Psoriatic arthropathy	0.993537015276146	Diff R2 (full-covars) = -0.000881316098707452	age, sex Genotype PCs
GBE_HC91	HC91_african	Psoriatic arthropathy	0.980061585835258	Diff R2 (full-covars) = 0.0051578137028484	age, sex Genotype PCs
GBE_BIN_FC7006154	BIN_FC7006154_test	Aspirin use self-reported	0.525322210145491		
GBE_BIN_FC7006154	BIN_FC7006154_non_british_white	Aspirin use self-reported	0.523867884793205		
GBE_BIN_FC7006154	BIN_FC7006154_s_asian	Aspirin use self-reported	0.535631039893557		
GBE_BIN_FC7006154	BIN_FC7006154_e_asian	Aspirin use self-reported	0.562978628673194		
GBE_BIN_FC7006154	BIN_FC7006154_african	Aspirin use self-reported	0.502821570026566		
GBE_BIN_FC7006154	BIN_FC7006154_test	Aspirin use self-reported	0.689743006519747	Diff R2 (full-covars) = 0.00183202493448897	age, sex Genotype PCs
GBE_BIN_FC7006154	BIN_FC7006154_non_british_white	Aspirin use self-reported	0.67887028829503	Diff R2 (full-covars) = 0.0012372160774492	age, sex Genotype PCs
GBE_BIN_FC7006154	BIN_FC7006154_s_asian	Aspirin use self-reported	0.73074679163989	Diff R2 (full-covars) = 0.00254683448188009	age, sex Genotype PCs
GBE_BIN_FC7006154	BIN_FC7006154_e_asian	Aspirin use self-reported	0.721838824577026	Diff R2 (full-covars) = 0.00559513208667151	age, sex Genotype PCs
GBE_BIN_FC7006154	BIN_FC7006154_african	Aspirin use self-reported	0.706142472215805	Diff R2 (full-covars) = -0.000592916637743857	age, sex Genotype PCs
GBE_cancer1059	cancer1059_test	Malignant melanoma	0.572062044293277		
GBE_cancer1059	cancer1059_non_british_white	Malignant melanoma	0.590902956783141		
GBE_cancer1059	cancer1059_s_asian	Malignant melanoma	0.744932720149903		
GBE_cancer1059	cancer1059_e_asian	Malignant melanoma	0.754117647058826		
GBE_cancer1059	cancer1059_african	Malignant melanoma	0.205927636643572		
GBE_cancer1059	cancer1059_test	Malignant melanoma	0.604097266885872	Diff R2 (full-covars) = 0.0278997163890492	age, sex Genotype PCs
GBE_cancer1059	cancer1059_non_british_white	Malignant melanoma	0.636352968318565	Diff R2 (full-covars) = 0.0248244877210655	age, sex Genotype PCs
GBE_cancer1059	cancer1059_s_asian	Malignant melanoma	0.817620507579623	Diff R2 (full-covars) = 0.0308295009368101	age, sex Genotype PCs
GBE_cancer1059	cancer1059_e_asian	Malignant melanoma	0.935294117647059	Diff R2 (full-covars) = 0.005	age, sex Genotype PCs
GBE_cancer1059	cancer1059_african	Malignant melanoma	0.876135488837567	Diff R2 (full-covars) = -0.0221709006928407	age, sex Genotype PCs
GBE_BIN2020	BIN2020_test	Loneliness, isolation	0.522880597270526		
GBE_BIN2020	BIN2020_non_british_white	Loneliness, isolation	0.52394041532719		
GBE_BIN2020	BIN2020_s_asian	Loneliness, isolation	0.522675596088616		
GBE_BIN2020	BIN2020_e_asian	Loneliness, isolation	0.522700798562869		
GBE_BIN2020	BIN2020_african	Loneliness, isolation	0.504050506908851		
GBE_BIN2020	BIN2020_test	Loneliness, isolation	0.575054223928142	Diff R2 (full-covars) = 0.00360562865454761	age, sex Genotype PCs
GBE_BIN2020	BIN2020_non_british_white	Loneliness, isolation	0.569728937085944	Diff R2 (full-covars) = 0.00309864658857484	age, sex Genotype PCs
GBE_BIN2020	BIN2020_s_asian	Loneliness, isolation	0.583826311435406	Diff R2 (full-covars) = 0.00498386341301782	age, sex Genotype PCs
GBE_BIN2020	BIN2020_e_asian	Loneliness, isolation	0.556784977474633	Diff R2 (full-covars) = 0.00135292549085431	age, sex Genotype PCs
GBE_BIN2020	BIN2020_african	Loneliness, isolation	0.593304576168718	Diff R2 (full-covars) = -0.000294125310805193	age, sex Genotype PCs
GBE_cancer1038	cancer1038_test	Male genital tract cancer	0.580841142937881		
GBE_cancer1038	cancer1038_non_british_white	Male genital tract cancer	0.615718233359012		
GBE_cancer1038	cancer1038_s_asian	Male genital tract cancer	0.547730478266448		
GBE_cancer1038	cancer1038_e_asian	Male genital tract cancer	0.451764705882353		
GBE_cancer1038	cancer1038_african	Male genital tract cancer	0.561224186361431		
GBE_cancer1038	cancer1038_test	Male genital tract cancer	0.853786790443759	Diff R2 (full-covars) = 0.00802329252530476	age, sex Genotype PCs
GBE_cancer1038	cancer1038_non_british_white	Male genital tract cancer	0.882754458766755	Diff R2 (full-covars) = 0.00894519549906281	age, sex Genotype PCs
GBE_cancer1038	cancer1038_s_asian	Male genital tract cancer	0.852168547249637	Diff R2 (full-covars) = 0.00129423644055238	age, sex Genotype PCs
GBE_cancer1038	cancer1038_e_asian	Male genital tract cancer	0.874411764705882	Diff R2 (full-covars) = 0	age, sex Genotype PCs
GBE_cancer1038	cancer1038_african	Male genital tract cancer	0.940606900716422	Diff R2 (full-covars) = 0.00101333113740032	age, sex Genotype PCs
GBE_BIN_FC8006154	BIN_FC8006154_test	Ibuprofen use self-reported	0.524055706790413		
GBE_BIN_FC8006154	BIN_FC8006154_non_british_white	Ibuprofen use self-reported	0.525226033133837		
GBE_BIN_FC8006154	BIN_FC8006154_s_asian	Ibuprofen use self-reported	0.498329656995461		
GBE_BIN_FC8006154	BIN_FC8006154_e_asian	Ibuprofen use self-reported	0.552216026145767		
GBE_BIN_FC8006154	BIN_FC8006154_african	Ibuprofen use self-reported	0.516761001011434		
GBE_BIN_FC8006154	BIN_FC8006154_test	Ibuprofen use self-reported	0.598292810677557	Diff R2 (full-covars) = 0.00306344124848956	age, sex Genotype PCs
GBE_BIN_FC8006154	BIN_FC8006154_non_british_white	Ibuprofen use self-reported	0.599026519954478	Diff R2 (full-covars) = 0.00267261672790886	age, sex Genotype PCs
GBE_BIN_FC8006154	BIN_FC8006154_s_asian	Ibuprofen use self-reported	0.612810058409771	Diff R2 (full-covars) = -0.00199016223384407	age, sex Genotype PCs
GBE_BIN_FC8006154	BIN_FC8006154_e_asian	Ibuprofen use self-reported	0.633910754926601	Diff R2 (full-covars) = 0.00218959993959689	age, sex Genotype PCs
GBE_BIN_FC8006154	BIN_FC8006154_african	Ibuprofen use self-reported	0.58623366355875	Diff R2 (full-covars) = 0.00105201381558151	age, sex Genotype PCs
GBE_HC96	HC96_test	Polymyalgia rheumatica	0.610256868800783		
GBE_HC96	HC96_non_british_white	Polymyalgia rheumatica	0.601666708833879		
GBE_HC96	HC96_s_asian	Polymyalgia rheumatica	0.548128598848384		
GBE_HC96	HC96_e_asian	Polymyalgia rheumatica	0.453850676072898		
GBE_HC96	HC96_african	Polymyalgia rheumatica	0.593472690172268		
GBE_HC96	HC96_test	Polymyalgia rheumatica	0.760347189916351	Diff R2 (full-covars) = 0.0165216381809488	age, sex Genotype PCs
GBE_HC96	HC96_non_british_white	Polymyalgia rheumatica	0.820511435395833	Diff R2 (full-covars) = 0.00745572617695323	age, sex Genotype PCs
GBE_HC96	HC96_s_asian	Polymyalgia rheumatica	0.73707613563659	Diff R2 (full-covars) = 0.00266314779269372	age, sex Genotype PCs
GBE_HC96	HC96_e_asian	Polymyalgia rheumatica	0.944346462864981	Diff R2 (full-covars) = 0.00372330001959631	age, sex Genotype PCs
GBE_HC96	HC96_african	Polymyalgia rheumatica	0.840067859346118	Diff R2 (full-covars) = 0.00396241636216921	age, sex Genotype PCs
GBE_BIN_FC1006154	BIN_FC1006154_test	Aspirin	0.520692035156548		
GBE_BIN_FC1006154	BIN_FC1006154_non_british_white	Aspirin	0.518376711564943		
GBE_BIN_FC1006154	BIN_FC1006154_s_asian	Aspirin	0.539604021284881		
GBE_BIN_FC1006154	BIN_FC1006154_e_asian	Aspirin	0.563920195810565		
GBE_BIN_FC1006154	BIN_FC1006154_african	Aspirin	0.49928667536414		
